Owner;Name;Type;Final;Array;Access
java.lang.Character.UnicodeBlock;MEROITIC_CURSIVE;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;KHMER_SYMBOLS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;OSMANYA;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SUPPLEMENTAL_ARROWS_C;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;AHOM;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MISCELLANEOUS_SYMBOLS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;DUPLOYAN;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;TELUGU;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CJK_UNIFIED_IDEOGRAPHS_EXTENSION_A;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;PLAYING_CARDS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SUPPLEMENTAL_ARROWS_B;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SHARADA;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;LATIN_1_SUPPLEMENT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;VARIATION_SELECTORS_SUPPLEMENT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;OL_CHIKI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ORIYA;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;BRAILLE_PATTERNS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;OLD_ITALIC;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;COMBINING_DIACRITICAL_MARKS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;LATIN_EXTENDED_A;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ZANABAZAR_SQUARE;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;IPA_EXTENSIONS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CJK_COMPATIBILITY_IDEOGRAPHS_SUPPLEMENT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;BOX_DRAWING;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;COMBINING_MARKS_FOR_SYMBOLS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;COMBINING_DIACRITICAL_MARKS_EXTENDED;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ARABIC;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;HANUNOO;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;YI_SYLLABLES;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CYRILLIC_EXTENDED_B;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SORA_SOMPENG;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CJK_UNIFIED_IDEOGRAPHS_EXTENSION_E;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;NUMBER_FORMS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SHAVIAN;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SINHALA;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;GRANTHA;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MODIFIER_TONE_LETTERS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MISCELLANEOUS_TECHNICAL;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SPECIALS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ALCHEMICAL_SYMBOLS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SIDDHAM;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;GEORGIAN_SUPPLEMENT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;LATIN_EXTENDED_C;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;BASSA_VAH;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;DEVANAGARI_EXTENDED;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CHAM;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CYRILLIC_EXTENDED_C;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;THAANA;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;GEOMETRIC_SHAPES;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ETHIOPIC_EXTENDED;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;VEDIC_EXTENSIONS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;NUSHU;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;OLD_SOUTH_ARABIAN;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SYRIAC_SUPPLEMENT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;TANGUT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ARROWS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;LISU;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;TANGUT_COMPONENTS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;HATRAN;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;LINEAR_B_SYLLABARY;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;TAGALOG;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SUPPLEMENTAL_PUNCTUATION;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;KANGXI_RADICALS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;GOTHIC;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MISCELLANEOUS_MATHEMATICAL_SYMBOLS_A;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MANICHAEAN;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;DINGBATS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;TRANSPORT_AND_MAP_SYMBOLS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;YI_RADICALS;UnicodeBlock;TRUE;FALSE;public
