Owner;Name;Type;Final;Array;Access
java.net.URI;H_REG_NAME;long;TRUE;FALSE;private
java.net.URI;H_ESCAPED;long;TRUE;FALSE;private
java.net.URI;serialVersionUID;long;TRUE;FALSE;package
java.net.URI;H_PATH;long;TRUE;FALSE;private
java.net.URI;L_DASH;long;TRUE;FALSE;private
java.net.URI;H_SERVER;long;TRUE;FALSE;private
java.net.URI;H_MARK;long;TRUE;FALSE;private
java.net.URI;L_PCHAR;long;TRUE;FALSE;private
java.net.URI;H_DASH;long;TRUE;FALSE;private
java.net.URL;serialVersionUID;long;TRUE;FALSE;package
java.nio.Buffer;SPLITERATOR_CHARACTERISTICS;int;TRUE;FALSE;package
java.nio.charset.CharsetDecoder;ST_FLUSHED;int;TRUE;FALSE;private
java.nio.charset.CharsetDecoder;ST_END;int;TRUE;FALSE;private
java.nio.charset.CharsetDecoder;ST_CODING;int;TRUE;FALSE;private
java.nio.charset.CharsetDecoder;ST_RESET;int;TRUE;FALSE;private
java.nio.charset.CharsetEncoder;ST_END;int;TRUE;FALSE;private
java.nio.charset.CharsetEncoder;ST_FLUSHED;int;TRUE;FALSE;private
java.nio.charset.CharsetEncoder;ST_RESET;int;TRUE;FALSE;private
java.nio.charset.CharsetEncoder;ST_CODING;int;TRUE;FALSE;private
java.nio.HeapByteBuffer;ARRAY_INDEX_SCALE;long;TRUE;FALSE;private
java.nio.HeapByteBuffer;ARRAY_BASE_OFFSET;long;TRUE;FALSE;private
java.security.AccessControlContext;debugInit;boolean;FALSE;FALSE;private
java.security.AllPermission;serialVersionUID;long;TRUE;FALSE;private
java.security.BasicPermission;serialVersionUID;long;TRUE;FALSE;private
java.security.BasicPermissionCollection;serialVersionUID;long;TRUE;FALSE;private
java.security.cert.Certificate;serialVersionUID;long;TRUE;FALSE;private
java.security.cert.Certificate.CertificateRep;serialVersionUID;long;TRUE;FALSE;private
java.security.CodeSource;serialVersionUID;long;TRUE;FALSE;private
java.security.Permission;serialVersionUID;long;TRUE;FALSE;private
java.security.PermissionCollection;serialVersionUID;long;TRUE;FALSE;private
java.security.Permissions;serialVersionUID;long;TRUE;FALSE;private
java.security.ProtectionDomain;filePermCompatInPD;boolean;TRUE;FALSE;private
java.security.UnresolvedPermission;serialVersionUID;long;TRUE;FALSE;private
java.util.AbstractCollection;MAX_ARRAY_SIZE;int;TRUE;FALSE;private
java.util.AbstractMap.SimpleEntry;serialVersionUID;long;TRUE;FALSE;private
java.util.AbstractMap.SimpleImmutableEntry;serialVersionUID;long;TRUE;FALSE;private
java.util.ArrayDeque;serialVersionUID;long;TRUE;FALSE;private
java.util.ArrayDeque;MAX_ARRAY_SIZE;int;TRUE;FALSE;private
java.util.ArrayList;DEFAULT_CAPACITY;int;TRUE;FALSE;private
java.util.ArrayList;MAX_ARRAY_SIZE;int;TRUE;FALSE;private
java.util.ArrayList;serialVersionUID;long;TRUE;FALSE;private
java.util.Arrays;MIN_ARRAY_SORT_GRAN;int;TRUE;FALSE;private
java.util.Arrays;INSERTIONSORT_THRESHOLD;int;TRUE;FALSE;private
java.util.Arrays.ArrayList;serialVersionUID;long;TRUE;FALSE;private
java.util.Arrays.LegacyMergeSort;userRequested;boolean;TRUE;FALSE;private
java.util.Collections;BINARYSEARCH_THRESHOLD;int;TRUE;FALSE;private
java.util.Collections;REPLACEALL_THRESHOLD;int;TRUE;FALSE;private
java.util.Collections;FILL_THRESHOLD;int;TRUE;FALSE;private
java.util.Collections;SHUFFLE_THRESHOLD;int;TRUE;FALSE;private
java.util.Collections;REVERSE_THRESHOLD;int;TRUE;FALSE;private
java.util.Collections;ROTATE_THRESHOLD;int;TRUE;FALSE;private
java.util.Collections;INDEXOFSUBLIST_THRESHOLD;int;TRUE;FALSE;private
java.util.Collections;COPY_THRESHOLD;int;TRUE;FALSE;private
java.util.Collections.AsLIFOQueue;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedCollection;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedList;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedNavigableMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedNavigableSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedQueue;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedRandomAccessList;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedSortedMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CheckedSortedSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.CopiesList;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.EmptyList;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.EmptyMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.EmptySet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.ReverseComparator;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.ReverseComparator2;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SetFromMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SingletonList;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SingletonMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SingletonSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SynchronizedCollection;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SynchronizedList;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SynchronizedMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SynchronizedNavigableMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SynchronizedNavigableSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SynchronizedRandomAccessList;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SynchronizedSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SynchronizedSortedMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.SynchronizedSortedSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableCollection;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableList;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableMap.UnmodifiableEntrySet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableNavigableMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableNavigableMap.EmptyNavigableMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableNavigableSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableNavigableSet.EmptyNavigableSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableRandomAccessList;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableSet;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableSortedMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Collections.UnmodifiableSortedSet;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.atomic.AtomicInteger;VALUE;long;TRUE;FALSE;private
java.util.concurrent.atomic.AtomicInteger;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;TREEBIN;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap;MIN_TRANSFER_STRIDE;int;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;BASECOUNT;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;HASH_BITS;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap;RESERVED;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap;CELLVALUE;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;MAX_ARRAY_SIZE;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap;ABASE;int;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;UNTREEIFY_THRESHOLD;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap;MIN_TREEIFY_CAPACITY;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap;DEFAULT_CAPACITY;int;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;MAXIMUM_CAPACITY;int;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;TRANSFERINDEX;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;RESIZE_STAMP_SHIFT;int;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;CELLSBUSY;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;RESIZE_STAMP_BITS;int;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;LOAD_FACTOR;float;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;MOVED;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap;MAX_RESIZERS;int;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;DEFAULT_CONCURRENCY_LEVEL;int;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;TREEIFY_THRESHOLD;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap;SIZECTL;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap;NCPU;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap;ASHIFT;int;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap.CollectionView;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap.EntrySetView;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap.KeySetView;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap.Segment;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap.TreeBin;WRITER;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap.TreeBin;LOCKSTATE;long;TRUE;FALSE;private
java.util.concurrent.ConcurrentHashMap.TreeBin;READER;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap.TreeBin;WAITER;int;TRUE;FALSE;package
java.util.concurrent.ConcurrentHashMap.ValuesView;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.CopyOnWriteArrayList;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.locks.AbstractOwnableSynchronizer;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.locks.LockSupport;SECONDARY;long;TRUE;FALSE;private
java.util.concurrent.locks.LockSupport;PARKBLOCKER;long;TRUE;FALSE;private
java.util.concurrent.locks.LockSupport;TID;long;TRUE;FALSE;private
java.util.concurrent.locks.ReentrantLock;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.locks.ReentrantLock.FairSync;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.locks.ReentrantLock.NonfairSync;serialVersionUID;long;TRUE;FALSE;private
java.util.concurrent.locks.ReentrantLock.Sync;serialVersionUID;long;TRUE;FALSE;private
java.util.HashMap;UNTREEIFY_THRESHOLD;int;TRUE;FALSE;package
java.util.HashMap;DEFAULT_INITIAL_CAPACITY;int;TRUE;FALSE;package
java.util.HashMap;TREEIFY_THRESHOLD;int;TRUE;FALSE;package
java.util.HashMap;MIN_TREEIFY_CAPACITY;int;TRUE;FALSE;package
java.util.HashMap;DEFAULT_LOAD_FACTOR;float;TRUE;FALSE;package
java.util.HashMap;MAXIMUM_CAPACITY;int;TRUE;FALSE;package
java.util.HashMap;serialVersionUID;long;TRUE;FALSE;private
java.util.HashSet;serialVersionUID;long;TRUE;FALSE;package
java.util.Hashtable;KEYS;int;TRUE;FALSE;private
java.util.Hashtable;VALUES;int;TRUE;FALSE;private
java.util.Hashtable;ENTRIES;int;TRUE;FALSE;private
java.util.Hashtable;MAX_ARRAY_SIZE;int;TRUE;FALSE;private
java.util.Hashtable;serialVersionUID;long;TRUE;FALSE;private
java.util.ImmutableCollections;SALT;int;TRUE;FALSE;package
java.util.ImmutableCollections;EXPAND_FACTOR;int;TRUE;FALSE;package
java.util.LinkedHashMap;serialVersionUID;long;TRUE;FALSE;private
java.util.Locale;UNICODE_LOCALE_EXTENSION;char;TRUE;FALSE;public
java.util.Locale;DISPLAY_SCRIPT;int;TRUE;FALSE;private
java.util.Locale;DISPLAY_LANGUAGE;int;TRUE;FALSE;private
java.util.Locale;DISPLAY_UEXT_TYPE;int;TRUE;FALSE;private
java.util.Locale;DISPLAY_VARIANT;int;TRUE;FALSE;private
java.util.Locale;DISPLAY_UEXT_KEY;int;TRUE;FALSE;private
java.util.Locale;DISPLAY_COUNTRY;int;TRUE;FALSE;private
java.util.Locale;serialVersionUID;long;TRUE;FALSE;package
java.util.Locale;PRIVATE_USE_EXTENSION;char;TRUE;FALSE;public
java.util.Locale.LanguageRange;MIN_WEIGHT;double;TRUE;FALSE;public
java.util.Locale.LanguageRange;MAX_WEIGHT;double;TRUE;FALSE;public
java.util.Properties;serialVersionUID;long;TRUE;FALSE;private
java.util.Vector;MAX_ARRAY_SIZE;int;TRUE;FALSE;private
java.util.Vector;serialVersionUID;long;TRUE;FALSE;private
java.util.WeakHashMap;DEFAULT_LOAD_FACTOR;float;TRUE;FALSE;private
java.util.WeakHashMap;MAXIMUM_CAPACITY;int;TRUE;FALSE;private
java.util.WeakHashMap;DEFAULT_INITIAL_CAPACITY;int;TRUE;FALSE;private
jdk.internal.loader.AbstractClassLoaderValue.Memoizer.RecursiveInvocationException;serialVersionUID;long;TRUE;FALSE;private
jdk.internal.loader.URLClassPath;DISABLE_ACC_CHECKING;boolean;TRUE;FALSE;private
jdk.internal.loader.URLClassPath;DEBUG_CP_URL_CHECK;boolean;TRUE;FALSE;private
jdk.internal.loader.URLClassPath;DISABLE_CP_URL_CHECK;boolean;TRUE;FALSE;private
jdk.internal.loader.URLClassPath;DISABLE_JAR_CHECKING;boolean;TRUE;FALSE;private
jdk.internal.loader.URLClassPath;DEBUG;boolean;TRUE;FALSE;private
jdk.internal.misc.InnocuousThread;INHERITABLE_THREAD_LOCALS;long;TRUE;FALSE;private
jdk.internal.misc.InnocuousThread;CONTEXTCLASSLOADER;long;TRUE;FALSE;private
jdk.internal.misc.InnocuousThread;INHERITEDACCESSCONTROLCONTEXT;long;TRUE;FALSE;private
jdk.internal.misc.InnocuousThread;THREAD_LOCALS;long;TRUE;FALSE;private
jdk.internal.misc.Unsafe;ARRAY_CHAR_BASE_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_BYTE_INDEX_SCALE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;BE;boolean;TRUE;FALSE;private
jdk.internal.misc.Unsafe;ARRAY_OBJECT_INDEX_SCALE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_FLOAT_INDEX_SCALE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_SHORT_BASE_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;INVALID_FIELD_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_BOOLEAN_BASE_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_FLOAT_BASE_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_INT_INDEX_SCALE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_LONG_BASE_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_LONG_INDEX_SCALE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_CHAR_INDEX_SCALE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;unalignedAccess;boolean;TRUE;FALSE;private
jdk.internal.misc.Unsafe;ARRAY_SHORT_INDEX_SCALE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_DOUBLE_BASE_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_BOOLEAN_INDEX_SCALE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ADDRESS_SIZE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_OBJECT_BASE_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_BYTE_BASE_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_DOUBLE_INDEX_SCALE;int;TRUE;FALSE;public
jdk.internal.misc.Unsafe;ARRAY_INT_BASE_OFFSET;int;TRUE;FALSE;public
jdk.internal.misc.VM;JVMTI_THREAD_STATE_RUNNABLE;int;TRUE;FALSE;private
jdk.internal.misc.VM;initLevel;int;FALSE;FALSE;private
jdk.internal.misc.VM;JVMTI_THREAD_STATE_WAITING_WITH_TIMEOUT;int;TRUE;FALSE;private
jdk.internal.misc.VM;SYSTEM_BOOTED;int;TRUE;FALSE;private
jdk.internal.misc.VM;SYSTEM_SHUTDOWN;int;TRUE;FALSE;private
jdk.internal.misc.VM;JVMTI_THREAD_STATE_BLOCKED_ON_MONITOR_ENTER;int;TRUE;FALSE;private
jdk.internal.misc.VM;peakFinalRefCount;int;FALSE;FALSE;private
jdk.internal.misc.VM;JAVA_LANG_SYSTEM_INITED;int;TRUE;FALSE;private
jdk.internal.misc.VM;MODULE_SYSTEM_INITED;int;TRUE;FALSE;private
jdk.internal.misc.VM;finalRefCount;int;FALSE;FALSE;private
jdk.internal.misc.VM;pageAlignDirectMemory;boolean;FALSE;FALSE;private
jdk.internal.misc.VM;JVMTI_THREAD_STATE_TERMINATED;int;TRUE;FALSE;private
jdk.internal.misc.VM;SYSTEM_LOADER_INITIALIZING;int;TRUE;FALSE;private
jdk.internal.misc.VM;JVMTI_THREAD_STATE_WAITING_INDEFINITELY;int;TRUE;FALSE;private
jdk.internal.misc.VM;JVMTI_THREAD_STATE_ALIVE;int;TRUE;FALSE;private
jdk.internal.misc.VM;directMemory;long;FALSE;FALSE;private
jdk.internal.module.ModuleBootstrap.Counters;PRINT_COUNTERS;boolean;TRUE;FALSE;private
jdk.internal.module.ModuleBootstrap.Counters;PUBLISH_COUNTERS;boolean;TRUE;FALSE;private
jdk.internal.module.SystemModuleFinders;USE_FAST_PATH;boolean;TRUE;FALSE;private
jdk.internal.reflect.ReflectionFactory;initted;boolean;FALSE;FALSE;private
jdk.internal.reflect.ReflectionFactory;noInflation;boolean;FALSE;FALSE;private
jdk.internal.reflect.ReflectionFactory;disableSerialConstructorChecks;boolean;FALSE;FALSE;private
jdk.internal.reflect.ReflectionFactory;inflationThreshold;int;FALSE;FALSE;private
sun.io.Win32ErrorMode;SEM_NOGPFAULTERRORBOX;long;TRUE;FALSE;private
sun.io.Win32ErrorMode;SEM_FAILCRITICALERRORS;long;TRUE;FALSE;private
sun.io.Win32ErrorMode;SEM_NOALIGNMENTFAULTEXCEPT;long;TRUE;FALSE;private
sun.io.Win32ErrorMode;SEM_NOOPENFILEERRORBOX;long;TRUE;FALSE;private
sun.launcher.LauncherHelper;LM_CLASS;int;TRUE;FALSE;private
sun.launcher.LauncherHelper;trace;boolean;TRUE;FALSE;package
sun.launcher.LauncherHelper;LM_MODULE;int;TRUE;FALSE;private
sun.launcher.LauncherHelper;isCharsetSupported;boolean;FALSE;FALSE;private
sun.launcher.LauncherHelper;LM_SOURCE;int;TRUE;FALSE;private
sun.launcher.LauncherHelper;LM_UNKNOWN;int;TRUE;FALSE;private
sun.launcher.LauncherHelper;LM_JAR;int;TRUE;FALSE;private
sun.net.util.IPAddressUtil;H_AUTH_DELIMS;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;H_BACKSLASH;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;L_BACKSLASH;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;H_GEN_DELIMS;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;INADDR16SZ;int;TRUE;FALSE;private
sun.net.util.IPAddressUtil;H_COLON;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;H_SLASH;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;L_GEN_DELIMS;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;L_AUTH_DELIMS;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;H_EXCLUDE;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;L_EXCLUDE;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;L_SLASH;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;INT16SZ;int;TRUE;FALSE;private
sun.net.util.IPAddressUtil;H_IPV6_DELIMS;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;L_IPV6_DELIMS;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;L_COLON;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;L_NON_PRINTABLE;long;TRUE;FALSE;private
sun.net.util.IPAddressUtil;INADDR4SZ;int;TRUE;FALSE;private
sun.net.util.IPAddressUtil;H_NON_PRINTABLE;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_ESCAPED;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_REG_NAME;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_REG_NAME;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_SERVER;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_LOWALPHA;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_MARK;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_HEX;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_ESCAPED;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_DASH;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_UPALPHA;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_ENCODED;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_USERINFO;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_HEX;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_UNRESERVED;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_LOWALPHA;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_DIGIT;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_PATH;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_PCHAR;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_RESERVED;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_ALPHA;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_ALPHANUM;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_PCHAR;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_URIC;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_DASH;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_MARK;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_DIGIT;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_SERVER;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_UPALPHA;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_ENCODED;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_PATH;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_UNRESERVED;long;TRUE;FALSE;private
sun.net.www.ParseUtil;H_ALPHA;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_USERINFO;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_ALPHANUM;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_RESERVED;long;TRUE;FALSE;private
sun.net.www.ParseUtil;L_URIC;long;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Aliases;SHIFT;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Aliases;SIZE;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Aliases;MASK;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Aliases;ROWS;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Cache;SIZE;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Cache;MASK;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Cache;SHIFT;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Cache;ROWS;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Classes;SIZE;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Classes;ROWS;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Classes;SHIFT;int;TRUE;FALSE;private
sun.nio.cs.StandardCharsets.Classes;MASK;int;TRUE;FALSE;private
sun.nio.cs.StreamEncoder;DEFAULT_BYTE_BUFFER_SIZE;int;TRUE;FALSE;private
sun.security.util.LazyCodeSourcePermissionCollection;serialVersionUID;long;TRUE;FALSE;private
