Owner;Name;Type;Final;Mutability;Array;Access
sun.security.x509.ExtendedKeyUsageExtension;map;java.util.Map<sun.security.util.ObjectIdentifier, java.lang.String>;true;unknown;false;private
java.io.ObjectInputStream;unsharedMarker;java.lang.Object;true;unknown;false;private
java.util.Currency;instances;java.util.concurrent.ConcurrentMap<java.lang.String, java.util.Currency>;false;unknown;false;private
java.util.concurrent.ForkJoinPool$InnocuousForkJoinWorkerThreadFactory;ACC;java.security.AccessControlContext;true;unknown;false;private
java.lang.invoke.BoundMethodHandle$Specializer;SPECIES_DATA_ACCESSOR;java.lang.invoke.MemberName;true;unknown;false;private
jdk.internal.jimage.ImageReader$SharedImageReader;OPEN_FILES;java.util.Map<java.nio.file.Path, jdk.internal.jimage.ImageReader$SharedImageReader>;true;unknown;false;private
java.net.InetAddress$CachedAddresses;seq;java.util.concurrent.atomic.AtomicLong;true;unknown;false;private
javax.crypto.Cipher;debug;sun.security.util.Debug;true;unknown;false;private
jdk.internal.module.Modules;JLA;jdk.internal.access.JavaLangAccess;true;unknown;false;private
java.time.ZoneOffset;ID_CACHE;java.util.concurrent.ConcurrentMap<java.lang.String, java.time.ZoneOffset>;true;unknown;false;private
jdk.internal.loader.URLClassPath;JNUA;jdk.internal.access.JavaNetURLAccess;true;unknown;false;private
sun.security.provider.certpath.CertId;SHA1_ALGID;sun.security.x509.AlgorithmId;true;unknown;false;private
sun.net.www.protocol.http.ntlm.NTLMAuthentication;authMode;sun.net.www.protocol.http.ntlm.NTLMAuthentication$TransparentAuth;true;unknown;false;private
sun.util.locale.BaseLocale;CACHE;sun.util.locale.BaseLocale$Cache;true;unknown;false;private
java.net.ProxySelector$StaticProxySelector;NO_PROXY_LIST;java.util.List<java.net.Proxy>;true;unknown;false;private
java.util.zip.ZipFile;isWindows;boolean;false;immutable;false;private
jdk.internal.logger.BootstrapLogger$BootstrapExecutors;tail;jdk.internal.logger.BootstrapLogger$LogEvent;false;unknown;false;private
java.nio.file.spi.FileSystemProvider;installedProviders;java.util.List<java.nio.file.spi.FileSystemProvider>;false;unknown;false;private
sun.security.x509.InhibitAnyPolicyExtension;debug;sun.security.util.Debug;true;unknown;false;private
sun.nio.ch.FileChannelImpl$Unmapper;nd;sun.nio.ch.NativeDispatcher;true;unknown;false;private
java.util.concurrent.Executors$DefaultThreadFactory;poolNumber;java.util.concurrent.atomic.AtomicInteger;true;unknown;false;private
sun.net.www.http.HttpClient;keepAliveProp;boolean;false;immutable;false;private
java.nio.charset.Charset;standardProvider;java.nio.charset.spi.CharsetProvider;true;unknown;false;private
java.time.chrono.AbstractChronology;CHRONOS_BY_ID;java.util.concurrent.ConcurrentHashMap<java.lang.String, java.time.chrono.Chronology>;true;unknown;false;private
java.lang.ClassValue;CRITICAL_SECTION;java.lang.Object;true;unknown;false;private
jdk.internal.module.Modules;topLayer;java.lang.ModuleLayer;false;unknown;false;private
sun.nio.cs.Johab;b2cInitialized;boolean;false;immutable;false;private
java.nio.file.Files$AcceptAllFilter;FILTER;java.nio.file.Files$AcceptAllFilter;true;unknown;false;private
java.util.concurrent.ConcurrentSkipListMap;ADDER;java.lang.invoke.VarHandle;true;unknown;false;private
java.security.Provider;knownEngines;java.util.Map<java.lang.String, java.security.Provider$EngineDescription>;true;unknown;false;private
java.time.format.DateTimeFormatter;PARSED_EXCESS_DAYS;java.time.temporal.TemporalQuery<java.time.Period>;true;unknown;false;private
sun.security.provider.PolicyFile;DEFAULT_POLICY_URL;java.net.URL;true;unknown;false;private
java.net.Authenticator;theAuthenticator;java.net.Authenticator;false;unknown;false;private
java.net.SocketImpl;serverSocketOptions;java.util.Set<java.net.SocketOption<?>>;true;unknown;false;private
sun.security.ssl.SunJSSE;fips;java.lang.Boolean;false;unknown;false;private
java.util.TreeMap;UNBOUNDED;java.lang.Object;true;unknown;false;private
java.text.DateFormat$Field;instanceMap;java.util.Map<java.lang.String, java.text.DateFormat$Field>;true;unknown;false;private
sun.security.x509.X509CertInfo;map;java.util.Map<java.lang.String, java.lang.Integer>;true;unknown;false;private
java.lang.Thread;threadSeqNumber;long;false;immutable;false;private
sun.reflect.generics.tree.IntSignature;singleton;sun.reflect.generics.tree.IntSignature;true;unknown;false;private
jdk.internal.misc.Signal;handlers;java.util.Hashtable<jdk.internal.misc.Signal, jdk.internal.misc.Signal$Handler>;false;unknown;false;private
java.io.ObjectStreamClass;reflFactory;jdk.internal.reflect.ReflectionFactory;true;unknown;false;private
java.util.concurrent.atomic.AtomicReference;VALUE;java.lang.invoke.VarHandle;true;unknown;false;private
java.util.concurrent.CompletableFuture;NEXT;java.lang.invoke.VarHandle;true;unknown;false;private
sun.security.provider.ConfigFile$Spi;debugConfig;sun.security.util.Debug;false;unknown;false;private
java.math.BigDecimal;ONE_HALF;java.math.BigDecimal;true;unknown;false;private
jdk.internal.logger.BootstrapLogger;logManagerConfigured;boolean;false;immutable;false;private
java.net.URLConnection;defaultCaching;java.util.concurrent.ConcurrentHashMap<java.lang.String, java.lang.Boolean>;true;unknown;false;private
java.net.DatagramSocketImpl;mcSocketOptions;java.util.Set<java.net.SocketOption<?>>;true;unknown;false;private
