Owner;Name;Type;Final;Mutability;Array;Access
jdk.internal.org.objectweb.asm.util.CheckMethodAdapter;TYPE;int[];true;mutable;true;private
sun.nio.cs.GBK;c2b;char[];false;mutable;true;package
javax.security.auth.Subject;NULL_PD_ARRAY;java.security.ProtectionDomain[];true;mutable;true;private
java.time.DayOfWeek;ENUMS;java.time.DayOfWeek[];true;mutable;true;private
sun.net.www.protocol.http.AuthCacheValue$Type;$VALUES;sun.net.www.protocol.http.AuthCacheValue$Type[];true;mutable;true;private
java.lang.ClassLoader;sys_paths;java.lang.String[];false;mutable;true;private
java.time.chrono.IsoEra;$VALUES;java.time.chrono.IsoEra[];true;mutable;true;private
sun.security.x509.X500Name;GENERATIONQUALIFIER_DATA;int[];true;mutable;true;private
jdk.internal.org.objectweb.asm.util.Printer;TYPES;java.lang.String[];true;mutable;true;public
java.util.jar.JarFile;MULTIRELEASE_CHARS;byte[];true;mutable;true;private
java.lang.Thread;EMPTY_STACK_TRACE;java.lang.StackTraceElement[];true;mutable;true;private
java.nio.charset.CoderResult;malformed4;java.nio.charset.CoderResult[];true;mutable;true;private
com.sun.java.util.jar.pack.Instruction;BC_INDEX;byte[][];true;mutable;true;private
sun.security.provider.PolicyFile;PARAMS1;java.lang.Class<?>[];true;mutable;true;private
sun.security.ssl.ProtocolVersion;PROTOCOLS_OF_NONE;sun.security.ssl.ProtocolVersion[];true;mutable;true;package
sun.security.ssl.ClientHello$ClientHelloMessage;NULL_COMPRESSION;byte[];true;mutable;true;private
sun.reflect.generics.tree.Wildcard;emptyBounds;sun.reflect.generics.tree.FieldTypeSignature[];true;mutable;true;private
sun.security.provider.SeedGenerator$ThreadedSeedGenerator;rndTab;byte[];true;mutable;true;private
java.lang.invoke.MethodType;serialPersistentFields;java.io.ObjectStreamField[];true;mutable;true;private
java.nio.charset.CoderResult;names;java.lang.String[];true;mutable;true;private
sun.nio.cs.GBK;b2c;char[][];false;mutable;true;package
java.lang.invoke.LambdaForm;INTERNED_ARGUMENTS;java.lang.invoke.LambdaForm$Name[][];true;mutable;true;private
sun.security.ssl.Alert;$VALUES;sun.security.ssl.Alert[];true;mutable;true;private
java.util.Properties;hexDigit;char[];true;mutable;true;private
sun.net.www.protocol.http.HttpURLConnection;EXCLUDE_HEADERS2;java.lang.String[];true;mutable;true;private
java.math.BigDecimal;DOUBLE_10_POW;double[];true;mutable;true;private
java.time.zone.ZoneRules;EMPTY_LONG_ARRAY;long[];true;mutable;true;private
sun.nio.cs.MS1254;c2bIndex;char[];true;mutable;true;private
java.util.Locale$FilteringMode;$VALUES;java.util.Locale$FilteringMode[];true;mutable;true;private
java.nio.charset.Charset;zeroAliases;java.lang.String[];true;mutable;true;private
sun.nio.cs.Johab;b2cStr;java.lang.String[];true;mutable;true;package
sun.security.x509.X500Name;countryName_data;int[];true;mutable;true;private
sun.security.x509.X500Name;INITIALS_DATA;int[];true;mutable;true;private
java.lang.SecurityManager;packageAccess;java.lang.String[];false;mutable;true;private
java.security.Permissions;serialPersistentFields;java.io.ObjectStreamField[];true;mutable;true;private
java.lang.invoke.LambdaForm$Kind;$VALUES;java.lang.invoke.LambdaForm$Kind[];true;mutable;true;private
sun.security.x509.X500Name;title_data;int[];true;mutable;true;private
sun.nio.cs.MS1250;c2b;char[];true;mutable;true;private
java.time.chrono.JapaneseEra;ERA_CONFIG;sun.util.calendar.Era[];true;mutable;true;package
com.sun.java.util.jar.pack.Instruction;BC_LENGTH;byte[][];true;mutable;true;private
sun.security.x509.ExtendedKeyUsageExtension;serverAuthOidData;int[];true;mutable;true;private
sun.security.x509.ExtendedKeyUsageExtension;codeSigningOidData;int[];true;mutable;true;private
java.lang.String;serialPersistentFields;java.io.ObjectStreamField[];true;mutable;true;private
javax.crypto.CryptoPermissions;serialPersistentFields;java.io.ObjectStreamField[];true;mutable;true;private
sun.nio.cs.Johab;c2bIndex;char[];false;mutable;true;package
java.lang.invoke.MethodType;objectOnlyTypes;java.lang.invoke.MethodType[];true;mutable;true;private
java.nio.file.attribute.PosixFilePermission;$VALUES;java.nio.file.attribute.PosixFilePermission[];true;mutable;true;private
sun.security.x509.X500Name;userid_data;int[];true;mutable;true;private
java.util.Date;ttb;int[];true;mutable;true;private
java.time.format.FormatStyle;$VALUES;java.time.format.FormatStyle[];true;mutable;true;private
sun.security.ssl.ProtocolVersion;PROTOCOLS_TO_10;sun.security.ssl.ProtocolVersion[];true;mutable;true;package
jdk.internal.org.objectweb.asm.Attribute;DEFAULT_ATTRIBUTE_PROTOS;jdk.internal.org.objectweb.asm.Attribute[];true;mutable;true;package
java.time.DayOfWeek;$VALUES;java.time.DayOfWeek[];true;mutable;true;private
sun.nio.cs.ISO_8859_13;c2b;char[];true;mutable;true;private
java.time.temporal.ChronoField;$VALUES;java.time.temporal.ChronoField[];true;mutable;true;private
sun.security.ssl.SignatureScheme;signatureAlgorithms;java.lang.String[];true;mutable;true;private
java.lang.Thread$State;$VALUES;java.lang.Thread$State[];true;mutable;true;private
sun.security.util.AuthResources;contents;java.lang.Object[][];true;mutable;true;private
java.time.LocalTime;HOURS;java.time.LocalTime[];true;mutable;true;private
java.lang.invoke.DirectMethodHandle;ACCESSOR_FORMS;java.lang.invoke.LambdaForm[];true;mutable;true;private
java.math.BigInteger;negConst;java.math.BigInteger[];false;mutable;true;private
sun.nio.cs.IBM775;b2c;char[];true;mutable;true;private
sun.nio.cs.ISO_8859_7;c2bIndex;char[];true;mutable;true;private
java.lang.ClassLoader;usr_paths;java.lang.String[];false;mutable;true;private
java.math.BigDecimal;ZERO_THROUGH_TEN;java.math.BigDecimal[];true;mutable;true;private
sun.nio.cs.MS932;c2bIndex;char[];false;mutable;true;package
java.math.RoundingMode;$VALUES;java.math.RoundingMode[];true;mutable;true;private
java.time.Month;ENUMS;java.time.Month[];true;mutable;true;private
java.util.regex.Pattern$Qtype;$VALUES;java.util.regex.Pattern$Qtype[];true;mutable;true;private
java.util.Locale;serialPersistentFields;java.io.ObjectStreamField[];true;mutable;true;private
java.time.chrono.JapaneseEra;KNOWN_ERAS;java.time.chrono.JapaneseEra[];true;mutable;true;private
java.lang.invoke.VarHandle$AccessType;$VALUES;java.lang.invoke.VarHandle$AccessType[];true;mutable;true;private
java.math.BigDecimal;BIG_TEN_POWERS_TABLE;java.math.BigInteger[];false;mutable;true;private
sun.invoke.util.Wrapper;FROM_CHAR;sun.invoke.util.Wrapper[];true;mutable;true;private
sun.nio.cs.MS1256;c2bIndex;char[];true;mutable;true;private
sun.security.provider.certpath.ResponderId$Type;$VALUES;sun.security.provider.certpath.ResponderId$Type[];true;mutable;true;private
sun.security.x509.ExtendedKeyUsageExtension;OCSPSigningOidData;int[];true;mutable;true;private
sun.nio.cs.MS932;b2cSB;char[];false;mutable;true;package
sun.nio.cs.ISO_8859_5;c2b;char[];true;mutable;true;private
java.lang.module.ModuleDescriptor$Opens$Modifier;$VALUES;java.lang.module.ModuleDescriptor$Opens$Modifier[];true;mutable;true;private
java.nio.channels.AsynchronousFileChannel;NO_ATTRIBUTES;java.nio.file.attribute.FileAttribute<?>[];true;mutable;true;private
java.time.Month;$VALUES;java.time.Month[];true;mutable;true;private
java.util.jar.JarFile;CLASSPATH_CHARS;byte[];true;mutable;true;private
java.lang.invoke.TypeConvertingMethodAdapter;wideningOpcodes;int[][];true;mutable;true;private
com.sun.java.util.jar.pack.Instruction;BC_TAG;byte[][];true;mutable;true;private
sun.security.ssl.CipherType;$VALUES;sun.security.ssl.CipherType[];true;mutable;true;private
java.lang.ClassValue;EMPTY_CACHE;java.lang.ClassValue$Entry<?>[];true;mutable;true;private
java.util.Currency;mainTable;int[];false;mutable;true;package
java.util.concurrent.ConcurrentHashMap;serialPersistentFields;java.io.ObjectStreamField[];true;mutable;true;private
java.util.Locale$Category;$VALUES;java.util.Locale$Category[];true;mutable;true;private
