Owner;Name;Type;Final;Mutability;Array;Access
java.lang.invoke.LambdaForm$Kind;PUT_INT;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.security.ssl.SSLExtension;SH_SUPPORTED_VERSIONS;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C03E;sun.security.ssl.CipherSuite;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;DIRECT_NEW_INVOKE_SPECIAL;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDH_RSA_WITH_AES_256_GCM_SHA384;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_DH_anon_WITH_AES_256_CBC_SHA256;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C037;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;SSL_DH_anon_EXPORT_WITH_DES40_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;C_NULL;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.Alert;INAPPROPRIATE_FALLBACK;sun.security.ssl.Alert;true;unknown;false;package
java.util.concurrent.ForkJoinPool$WorkQueue;PHASE;java.lang.invoke.VarHandle;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C092;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_AES_128_GCM_SHA256;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_0094;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.net.www.protocol.file.FileURLConnection;CONTENT_TYPE;java.lang.String;false;immutable;false;package
java.lang.invoke.LambdaForm$Kind;DIRECT_INVOKE_STATIC;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_00BF;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.RenegoInfoExtension$RenegotiationInfoSpec;NOMINAL;sun.security.ssl.RenegoInfoExtension$RenegotiationInfoSpec;true;unknown;false;package
java.net.InetAddress;impl;java.net.InetAddressImpl;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_001C;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDHE_RSA_WITH_RC4_128_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.ProtocolVersion;DTLS10;sun.security.ssl.ProtocolVersion;true;unknown;false;package
sun.net.www.protocol.file.FileURLConnection;CONTENT_LENGTH;java.lang.String;false;immutable;false;package
java.net.URL;handlers;java.util.Hashtable<java.lang.String, java.net.URLStreamHandler>;false;unknown;false;package
sun.security.ssl.CipherSuite;CS_C076;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SSLCipher;B_AES_128;sun.security.ssl.SSLCipher;true;unknown;false;package
java.util.Currency;dataVersion;int;false;immutable;false;package
java.lang.invoke.LambdaForm$Kind;ZERO;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.security.ssl.Alert;NO_RENEGOTIATION;sun.security.ssl.Alert;true;unknown;false;package
sun.security.ssl.SSLHandshake;SUPPLEMENTAL_DATA;sun.security.ssl.SSLHandshake;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C067;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C0A0;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C033;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SignatureScheme;RSA_PSS_RSAE_SHA512;sun.security.ssl.SignatureScheme;true;unknown;false;package
java.lang.invoke.BoundMethodHandle$Species_LLLLLLLL;BMH_SPECIES;java.lang.invoke.BoundMethodHandle$SpeciesData;false;unknown;false;package
sun.security.ssl.CipherSuite$KeyExchange;K_SCSV;sun.security.ssl.CipherSuite$KeyExchange;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_0041;sun.security.ssl.CipherSuite;true;unknown;false;package
java.util.concurrent.ForkJoinPool;common;java.util.concurrent.ForkJoinPool;true;unknown;false;package
sun.security.ssl.SupportedGroupsExtension$NamedGroup;SECP521_R1;sun.security.ssl.SupportedGroupsExtension$NamedGroup;true;unknown;false;package
sun.security.ssl.CipherSuite$MacAlg;M_NULL;sun.security.ssl.CipherSuite$MacAlg;true;unknown;false;package
sun.security.ssl.CipherSuite$KeyExchange;K_DH_RSA;sun.security.ssl.CipherSuite$KeyExchange;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_00A1;sun.security.ssl.CipherSuite;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;PUT_BOOLEAN_VOLATILE;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C063;sun.security.ssl.CipherSuite;true;unknown;false;package
java.util.stream.StreamShape;REFERENCE;java.util.stream.StreamShape;true;unknown;false;package
sun.security.ssl.SupportedGroupsExtension$NamedGroup;SECT163_R1;sun.security.ssl.SupportedGroupsExtension$NamedGroup;true;unknown;false;package
sun.security.ssl.CipherSuite$KeyExchange;K_DHE_DSS;sun.security.ssl.CipherSuite$KeyExchange;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C0A5;sun.security.ssl.CipherSuite;true;unknown;false;package
java.util.concurrent.LinkedTransferQueue;ITEM;java.lang.invoke.VarHandle;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDH_RSA_WITH_AES_256_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C09E;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SSLHandshake;END_OF_EARLY_DATA;sun.security.ssl.SSLHandshake;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDH_ECDSA_WITH_NULL_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
java.nio.Buffer;UNSAFE;jdk.internal.misc.Unsafe;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;BOUND_REINVOKER;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C0AF;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C096;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_DHE_DSS_WITH_AES_256_GCM_SHA384;sun.security.ssl.CipherSuite;true;unknown;false;package
java.lang.invoke.LambdaForm$Kind;GET_BOOLEAN_VOLATILE;java.lang.invoke.LambdaForm$Kind;true;unknown;false;package
sun.net.www.protocol.http.HttpURLConnection;HTTP_CONNECT;java.lang.String;false;immutable;false;package
