benchmark,duration_ns,uptime_ns,vm_start_unix_ms
log-regression,4149845264,687412354314,1621714209562
log-regression,4640250905,691764725890,1621714209562
log-regression,3894921042,696623593171,1621714209562
log-regression,3540883657,700721348777,1621714209562
log-regression,4193590000,704440449205,1621714209562
log-regression,3783931497,708828968338,1621714209562
log-regression,4175320919,712800336043,1621714209562
log-regression,3778948482,717172000206,1621714209562
log-regression,3831256071,721128323468,1621714209562
log-regression,3977322345,725164242714,1621714209562
log-regression,3127796510,729327033512,1621714209562
log-regression,3963498034,732632111724,1621714209562
log-regression,3880400509,736814884401,1621714209562
log-regression,3395334618,740879773267,1621714209562
log-regression,2946221971,744465488012,1621714209562
log-regression,3222417993,747593682255,1621714209562
log-regression,3875806414,750996738547,1621714209562
log-regression,3955327775,755051380622,1621714209562
log-regression,3808061952,759205582210,1621714209562
naive-bayes,22489382121,1287708886594,1621714209562
naive-bayes,9144608213,1310693952515,1621714209562
naive-bayes,9027314133,1320254703339,1621714209562
naive-bayes,8542944030,1329667467943,1621714209562
naive-bayes,8252889138,1338600874252,1621714209562
naive-bayes,8790118552,1347251401175,1621714209562
naive-bayes,8335100987,1356415326414,1621714209562
naive-bayes,8252512333,1365159761894,1621714209562
naive-bayes,8567484943,1373758908087,1621714209562
naive-bayes,8605128532,1382711256335,1621714209562
naive-bayes,8543331905,1391644084469,1621714209562
naive-bayes,8418519029,1400592888704,1621714209562
naive-bayes,8343765657,1409331877118,1621714209562
naive-bayes,8580833315,1417988420215,1621714209562
naive-bayes,8323925683,1426906289525,1621714209562
naive-bayes,8414031965,1435610836499,1621714209562
naive-bayes,8236045047,1444349692954,1621714209562
naive-bayes,8386229227,1452932004011,1621714209562
naive-bayes,8377590691,1461628974499,1621714209562
naive-bayes,8241401937,1470348284784,1621714209562
naive-bayes,8195728471,1478962566939,1621714209562
naive-bayes,8181380809,1487552388001,1621714209562
naive-bayes,8133751988,1496116927703,1621714209562
naive-bayes,8167006602,1504594839501,1621714209562
